Time (s),Amplitude
0.042900429004290044,-65
0.04295042950429505,-66
0.043000430004300046,-65
0.04305043050430504,-65
0.04310043100431005,-64
0.043150431504315044,-64
0.04320043200432005,-64
0.043250432504325045,-65
0.04330043300433004,-65
0.04335043350433505,-65
0.043400434004340044,-65
0.04345043450434505,-65
0.043500435004350045,-65
0.04355043550435504,-65
0.043600436004360046,-66
0.043650436504365044,-67
0.04370043700437005,-67
0.043750437504375045,-67
0.04380043800438005,-66
0.043850438504385046,-66
0.04390043900439004,-66
0.04395043950439505,-66
0.044000440004400045,-65
0.04405044050440505,-66
0.044100441004410046,-66
0.04415044150441504,-66
0.04420044200442005,-65
0.044250442504425044,-65
0.04430044300443005,-65
0.044350443504435046,-65
0.04440044400444005,-65
0.04445044450444505,-65
0.044500445004450044,-64
0.04455044550445505,-64
0.044600446004460045,-64
0.04465044650446505,-64
0.04470044700447005,-64
0.044750447504475044,-64
0.04480044800448005,-64
0.044850448504485045,-64
0.04490044900449005,-64
0.044950449504495046,-64
0.04500045000450005,-64
0.04505045050450505,-65
0.045100451004510045,-65
0.04515045150451505,-65
0.045200452004520046,-65
0.04525045250452505,-64
0.04530045300453005,-64
0.045350453504535045,-64
0.04540045400454005,-64
0.045450454504545046,-64
0.04550045500455005,-64
0.04555045550455505,-64
0.04560045600456005,-64
0.04565045650456505,-64
0.045700457004570046,-63
0.04575045750457505,-62
0.04580045800458005,-62
0.04585045850458505,-63
0.04590045900459005,-64
0.045950459504595045,-65
0.04600046000460005,-65
0.04605046050460505,-64
0.04610046100461005,-64
0.04615046150461505,-63
0.046200462004620045,-62
0.04625046250462505,-62
0.046300463004630046,-63
0.04635046350463505,-64
0.04640046400464005,-63
0.04645046450464505,-63
0.04650046500465005,-63
0.046550465504655046,-65
0.04660046600466005,-65
0.04665046650466505,-66
0.04670046700467005,-66
0.04675046750467505,-65
0.046800468004680046,-64
0.04685046850468505,-64
0.04690046900469005,-63
0.04695046950469505,-65
0.04700047000470005,-66
0.04705047050470505,-68
0.04710047100471005,-67
0.04715047150471505,-67
0.04720047200472005,-66
0.04725047250472505,-65
0.04730047300473005,-66
0.04735047350473505,-67
0.04740047400474005,-67
0.04745047450474505,-66
0.04750047500475005,-65
0.04755047550475505,-64
0.04760047600476005,-65
0.04765047650476505,-66
0.04770047700477005,-67
0.04775047750477505,-68
0.04780047800478005,-67
0.04785047850478505,-65
0.04790047900479005,-64
0.04795047950479505,-64
0.04800048000480005,-65
0.04805048050480505,-66
0.04810048100481005,-66
0.04815048150481505,-66
0.04820048200482005,-65
0.048250482504825054,-64
0.04830048300483005,-65
0.04835048350483505,-65
0.04840048400484005,-65
0.04845048450484505,-65
0.048500485004850054,-64
0.04855048550485505,-63
0.04860048600486005,-63
0.04865048650486505,-63
0.04870048700487005,-64
0.048750487504875054,-64
0.04880048800488005,-64
0.04885048850488505,-63
0.04890048900489005,-63
0.04895048950489505,-64
0.04900049000490005,-63
0.04905049050490505,-63
0.049100491004910055,-62
0.04915049150491505,-62
0.04920049200492005,-63
0.04925049250492505,-63
0.04930049300493005,-65
0.049350493504935054,-65
0.04940049400494005,-65
0.04945049450494505,-65
0.04950049500495005,-64
0.04955049550495505,-64
0.049600496004960054,-64
0.04965049650496505,-65
0.049700497004970055,-66
0.04975049750497505,-65
0.04980049800498005,-65
0.049850498504985054,-65
0.04990049900499005,-64
0.049950499504995055,-65
0.05000050000500005,-66
0.05005050050500505,-66
0.050100501005010054,-66
0.05015050150501505,-66
0.050200502005020055,-65
0.05025050250502505,-65
0.050300503005030056,-65
0.05035050350503505,-65
0.05040050400504005,-66
0.050450504505045055,-66
0.05050050500505005,-65
0.050550505505055056,-63
0.05060050600506005,-62
0.05065050650506505,-63
0.050700507005070054,-64
0.05075050750507505,-66
0.050800508005080056,-68
0.05085050850508505,-69
0.05090050900509006,-67
0.050950509505095054,-65
0.05100051000510005,-63
0.051050510505105055,-63
0.05110051100511005,-63
0.05115051150511506,-65
0.051200512005120054,-66
0.05125051250512505,-66
0.051300513005130055,-66
0.05135051350513505,-66
0.051400514005140056,-67
0.051450514505145054,-68
0.05150051500515005,-67
0.051550515505155055,-67
0.05160051600516005,-66
0.051650516505165056,-65
0.05170051700517005,-64
0.05175051750517506,-64
0.051800518005180055,-66
0.05185051850518505,-67
0.051900519005190056,-68
0.05195051950519505,-68
0.05200052000520006,-66
0.052050520505205054,-65
0.05210052100521005,-65
0.052150521505215056,-66
0.05220052200522005,-68
0.05225052250522506,-68
0.052300523005230054,-67
0.05235052350523506,-66
0.052400524005240055,-65
0.05245052450524505,-65
0.05250052500525006,-65
0.052550525505255054,-66
0.05260052600526006,-67
0.052650526505265055,-68
0.05270052700527005,-67
0.052750527505275056,-65
0.052800528005280054,-64
0.05285052850528506,-65
0.052900529005290055,-66
0.05295052950529506,-67
0.053000530005300056,-66
0.05305053050530505,-66
0.05310053100531006,-65
0.053150531505315055,-64
0.05320053200532006,-65
0.053250532505325056,-65
0.05330053300533005,-65
0.05335053350533506,-65
0.053400534005340054,-64
0.05345053450534506,-64
0.053500535005350056,-63
0.05355053550535506,-63
0.05360053600536006,-64
0.053650536505365054,-65
0.05370053700537006,-65
0.053750537505375055,-65
0.05380053800538006,-65
0.05385053850538506,-65
0.053900539005390054,-64
0.05395053950539506,-64
0.054000540005400055,-64
0.05405054050540506,-64
0.054100541005410056,-63
0.054150541505415054,-63
0.05420054200542006,-64
0.054250542505425055,-64
0.05430054300543006,-64
0.054350543505435056,-64
0.05440054400544006,-64
0.05445054450544506,-63
0.054500545005450055,-62
0.05455054550545506,-63
0.054600546005460056,-64
0.05465054650546506,-65
0.05470054700547006,-64
0.054750547505475054,-64
0.05480054800548006,-63
0.054850548505485056,-64
0.05490054900549006,-64
0.05495054950549506,-65
0.05500055000550006,-65
0.05505055050550506,-65
0.055100551005510055,-64
0.05515055150551506,-64
0.05520055200552006,-65
0.05525055250552506,-66
0.05530055300553006,-66
0.055350553505535055,-66
0.05540055400554006,-66
0.055450554505545056,-65
0.05550055500555006,-65
0.05555055550555506,-65
0.05560055600556006,-65
0.05565055650556506,-64
0.055700557005570056,-63
0.05575055750557506,-62
0.05580055800558006,-63
0.05585055850558506,-64
0.05590055900559006,-66
0.055950559505595056,-67
0.05600056000560006,-66
0.05605056050560506,-65
0.05610056100561006,-63
0.05615056150561506,-63
0.05620056200562006,-63
0.05625056250562506,-64
0.05630056300563006,-65
0.05635056350563506,-64
0.05640056400564006,-64
0.05645056450564506,-65
0.05650056500565006,-66
0.05655056550565506,-67
0.05660056600566006,-67
0.05665056650566506,-67
0.05670056700567006,-65
0.05675056750567506,-63
0.056800568005680056,-62
0.05685056850568506,-63
0.05690056900569006,-65
0.05695056950569506,-67
0.05700057000570006,-68
0.05705057050570506,-67
0.05710057100571006,-66
0.05715057150571506,-65
0.05720057200572006,-66
0.05725057250572506,-67
0.05730057300573006,-68
0.05735057350573506,-67
0.05740057400574006,-66
0.05745057450574506,-65
0.05750057500575006,-65
0.05755057550575506,-66
0.05760057600576006,-67
0.057650576505765064,-68
0.05770057700577006,-68
0.05775057750577506,-67
0.05780057800578006,-65
0.05785057850578506,-65
0.057900579005790064,-65
